2026-04-26 00:20:16.621 | DEBUG    | freqtrade_gui.services.process_run_manager | run ba19f093 stdout: '┡━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━'
2026-04-26 00:20:19.474 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,473 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.474 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,474 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.474 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,474 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.475 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,474 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.475 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,475 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.476 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,475 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.476 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,476 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.477 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,476 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.477 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,477 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:20:19.478 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,477 - freqtrade.configuration.config_validation - INFO - Val'
2026-04-26 00:20:19.485 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,484 - freqtrade.resolvers.iresolver - INFO - Using resolved '
2026-04-26 00:20:19.485 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: "'/home/mohs/Desktop/ae/pyside6/.venv/lib/python3.12/site-packages/freqtrade/plug"
2026-04-26 00:20:19.506 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,505 - freqtrade.optimize.backtesting - INFO - Using fee 0.10'
2026-04-26 00:20:19.517 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,516 - freqtrade.data.history.datahandlers.idatahandler - WAR'
2026-04-26 00:20:19.571 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,570 - freqtrade.optimize.backtesting - INFO - Loading data f'
2026-04-26 00:20:19.588 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,588 - freqtrade.optimize.backtesting - INFO - Dataload compl'
2026-04-26 00:20:19.604 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,603 - freqtrade.optimize.backtesting - INFO - Running backte'
2026-04-26 00:20:19.605 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,604 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:20:19.606 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,605 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:20:19.606 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,605 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:20:19.606 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,605 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:20:19.615 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,614 - freqtrade.optimize.backtesting - INFO - Backtesting wi'
2026-04-26 00:20:19.854 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stderr: '2026-04-26 00:20:19,854 - freqtrade.misc - INFO - dumping json to "/home/mohs/De'
2026-04-26 00:20:19.869 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: 'Result for strategy yes\n'
2026-04-26 00:20:19.869 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '                                               BACKTESTING REPORT               '
2026-04-26 00:20:19.869 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┏━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━'
2026-04-26 00:20:19.870 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┃      Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃    Avg Du'
2026-04-26 00:20:19.870 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┡━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━'
2026-04-26 00:20:19.870 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│  XRP/USDT │      3 │         0.74 │           0.883 │          1.1 │        21'
2026-04-26 00:20:19.870 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│ HOME/USDT │      0 │          0.0 │           0.000 │          0.0 │          '
2026-04-26 00:20:19.870 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│  ETH/USDT │      2 │        -3.75 │          -3.034 │        -3.79 │ 3 days, 2'
2026-04-26 00:20:19.870 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│     TOTAL │      5 │        -1.06 │          -2.152 │        -2.69 │ 1 day, 18'
2026-04-26 00:20:19.870 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '└───────────┴────────┴──────────────┴─────────────────┴──────────────┴──────────'
2026-04-26 00:20:19.876 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '                                            LEFT OPEN TRADES REPORT             '
2026-04-26 00:20:19.877 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┏━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━'
2026-04-26 00:20:19.877 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┃     Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃    Avg Dur'
2026-04-26 00:20:19.877 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┡━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━'
2026-04-26 00:20:19.877 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│ XRP/USDT │      1 │        -2.47 │          -1.019 │        -1.27 │         8:'
2026-04-26 00:20:19.877 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│ ETH/USDT │      1 │        -9.85 │          -3.970 │        -4.96 │ 6 days, 0:'
2026-04-26 00:20:19.877 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│    TOTAL │      2 │        -6.16 │          -4.989 │        -6.24 │ 3 days, 4:'
2026-04-26 00:20:19.878 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '└──────────┴────────┴──────────────┴─────────────────┴──────────────┴───────────'
2026-04-26 00:20:19.880 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '                                                 ENTER TAG STATS                '
2026-04-26 00:20:19.881 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┏━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━'
2026-04-26 00:20:19.881 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┃ Enter Tag ┃ Entries ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃    Avg D'
2026-04-26 00:20:19.881 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┡━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━'
2026-04-26 00:20:19.881 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│     OTHER │       5 │        -1.06 │          -2.152 │        -2.69 │ 1 day, 1'
2026-04-26 00:20:19.881 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│     TOTAL │       5 │        -1.06 │          -2.152 │        -2.69 │ 1 day, 1'
2026-04-26 00:20:19.881 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '└───────────┴─────────┴──────────────┴─────────────────┴──────────────┴─────────'
2026-04-26 00:20:19.884 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '                                                EXIT REASON STATS               '
2026-04-26 00:20:19.885 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┏━━━━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━'
2026-04-26 00:20:19.885 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┃ Exit Reason ┃ Exits ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃    Avg D'
2026-04-26 00:20:19.885 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┡━━━━━━━━━━━━━╇━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━'
2026-04-26 00:20:19.885 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│         roi │     3 │         2.34 │           2.837 │         3.55 │        2'
2026-04-26 00:20:19.885 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│  force_exit │     2 │        -6.16 │          -4.989 │        -6.24 │ 3 days, '
2026-04-26 00:20:19.885 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│       TOTAL │     5 │        -1.06 │          -2.152 │        -2.69 │ 1 day, 1'
2026-04-26 00:20:19.886 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '└─────────────┴───────┴──────────────┴─────────────────┴──────────────┴─────────'
2026-04-26 00:20:19.889 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '                                                        MIXED TAG STATS         '
2026-04-26 00:20:19.889 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┏━━━━━━━━━━━┳━━━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━'
2026-04-26 00:20:19.889 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┃ Enter Tag ┃ Exit Reason ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit'
2026-04-26 00:20:19.889 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '┡━━━━━━━━━━━╇━━━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━'
2026-04-26 00:20:19.889 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│           │         roi │      3 │         2.34 │           2.837 │         3.'
2026-04-26 00:20:19.890 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│           │  force_exit │      2 │        -6.16 │          -4.989 │        -6.'
2026-04-26 00:20:19.890 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '│     TOTAL │             │      5 │        -1.06 │          -2.152 │        -2.'
2026-04-26 00:20:19.890 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '└───────────┴─────────────┴────────┴──────────────┴─────────────────┴───────────'
2026-04-26 00:20:19.902 | DEBUG    | freqtrade_gui.services.process_run_manager | run adff28f9 stdout: '                         SUMMARY METRICS                          \n'
